project,table,variable,full_name,label,value_type,description,categories,categories_label
BiB_1000,bib1000_24m_main,bib24k03,BiB_1000.bib1000_24m_main.bib24k03,Number of days walked >10 minutes,decimal,,,
BiB_1000,bib1000_24m_main,bib24k04awkdaymins,BiB_1000.bib1000_24m_main.bib24k04awkdaymins,"Minutes sitting travelling to and from work, weekdays",decimal,,,
BiB_1000,bib1000_24m_main,bib24k04awkendmins,BiB_1000.bib1000_24m_main.bib24k04awkendmins,"Minutes sitting travelling to and from work, weekend days",decimal,,,
BiB_1000,bib1000_24m_main,bib24k04bwkdaymins,BiB_1000.bib1000_24m_main.bib24k04bwkdaymins,"Minutes sitting whilst at work, weekdays",decimal,,,
BiB_1000,bib1000_24m_main,bib24k04bwkendmins,BiB_1000.bib1000_24m_main.bib24k04bwkendmins,"Minutes sitting whilst at work, weekend days",decimal,,,
BiB_1000,bib1000_24m_main,bib24k04cwkdaymins,BiB_1000.bib1000_24m_main.bib24k04cwkdaymins,"Minutes sitting watching TV, weekdays",decimal,,,
BiB_1000,bib1000_24m_main,bib24k04cwkendmins,BiB_1000.bib1000_24m_main.bib24k04cwkendmins,"Minutes sitting watching TV, weekend days",decimal,,,
BiB_1000,bib1000_24m_main,bib24k04dwkdaymins,BiB_1000.bib1000_24m_main.bib24k04dwkdaymins,"Minutes sitting at a computer, weekdays",decimal,,,
BiB_1000,bib1000_24m_main,bib24k04dwkendmins,BiB_1000.bib1000_24m_main.bib24k04dwkendmins,"Minutes sitting at a computer, weekend days",decimal,,,
BiB_1000,bib1000_24m_main,bib24k04ewkdaymins,BiB_1000.bib1000_24m_main.bib24k04ewkdaymins,"Minutes sitting during leisure time, weekdays",decimal,,,
BiB_1000,bib1000_24m_main,bib24k04ewkendmins,BiB_1000.bib1000_24m_main.bib24k04ewkendmins,"Minutes sitting during leisure time, weekend days",decimal,,,
BiB_1000,bib1000_24m_main,bib24k04mumcomptot,BiB_1000.bib1000_24m_main.bib24k04mumcomptot,Total mins mother sits using a computer weekly,decimal,,,
BiB_1000,bib1000_24m_main,bib24k04mumleistot,BiB_1000.bib1000_24m_main.bib24k04mumleistot,Total mins mother sits during leisure time weekly,decimal,,,
BiB_1000,bib1000_24m_main,bib24k04mumsittot,BiB_1000.bib1000_24m_main.bib24k04mumsittot,Total mins mother sits weekly,decimal,,,
BiB_1000,bib1000_24m_main,bib24k04mumtravtot,BiB_1000.bib1000_24m_main.bib24k04mumtravtot,Total mins mother sits travelling weekly,decimal,,,
BiB_1000,bib1000_24m_main,bib24k04mumtvtot,BiB_1000.bib1000_24m_main.bib24k04mumtvtot,Total mins mother sits watching TV weekly,decimal,,,
BiB_1000,bib1000_24m_main,bib24k04mumworktot,BiB_1000.bib1000_24m_main.bib24k04mumworktot,Total mins mother sits at work weekly,decimal,,,
BiB_1000,bib1000_24m_main,bib24kmumactdurtot,BiB_1000.bib1000_24m_main.bib24kmumactdurtot,Total mins mother did walking/mod/vig activity continuously >10 mins,decimal,,,
BiB_1000,bib1000_24m_main,bib24kmumactfreqtot,BiB_1000.bib1000_24m_main.bib24kmumactfreqtot,Total sessions mother did walking/mod/vig activity continuously >10 mins,decimal,,,
BiB_1000,bib1000_24m_main,bib24kmumsuffactvol,BiB_1000.bib1000_24m_main.bib24kmumsuffactvol,Physical activity group based on total activity time only,decimal,,0|1|2,Sedentary|Insufficiently Active|Sufficiently Active
BiB_1000,bib1000_24m_main,bib24kmumsuffactvolfreq,BiB_1000.bib1000_24m_main.bib24kmumsuffactvolfreq,Physical activity group based on total activity time and frequency,decimal,,0|1|2,Sedentary|Insufficiently Active|Sufficiently Active
BiB_1000,bib1000_24m_main,bib24l01ahowlong,BiB_1000.bib1000_24m_main.bib24l01ahowlong,How long spent colouring/drawing/craft,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l01ahowoften,BiB_1000.bib1000_24m_main.bib24l01ahowoften,How often spent colouring/drawing/craft,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l01amins,BiB_1000.bib1000_24m_main.bib24l01amins,Minutes spent colouring/drawing/craft if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l01bhowlong,BiB_1000.bib1000_24m_main.bib24l01bhowlong,How long spent sitting playing with toys,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l01bhowoften,BiB_1000.bib1000_24m_main.bib24l01bhowoften,How often spent sitting playing with toys,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l01bmins,BiB_1000.bib1000_24m_main.bib24l01bmins,Minutes spent sitting playing with toys if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l01chowlong,BiB_1000.bib1000_24m_main.bib24l01chowlong,How long spent watching TV/DVDs,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l01chowoften,BiB_1000.bib1000_24m_main.bib24l01chowoften,How often spent watching TV/DVDs,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l01cmins,BiB_1000.bib1000_24m_main.bib24l01cmins,Minutes spent watching TV/DVDs if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l01dhowlong,BiB_1000.bib1000_24m_main.bib24l01dhowlong,How long spent playing on the computer,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l01dhowoften,BiB_1000.bib1000_24m_main.bib24l01dhowoften,How often spent playing on the computer,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l01dmins,BiB_1000.bib1000_24m_main.bib24l01dmins,Minutes spent playing on the computer if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l01ehowlong,BiB_1000.bib1000_24m_main.bib24l01ehowlong,How long spent listening/singing to music,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l01ehowoften,BiB_1000.bib1000_24m_main.bib24l01ehowoften,How often spent listening/singing to music,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l01emins,BiB_1000.bib1000_24m_main.bib24l01emins,Minutes spent listening/singing to music if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l01fhowlong,BiB_1000.bib1000_24m_main.bib24l01fhowlong,How long spent reading/being read to,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l01fhowoften,BiB_1000.bib1000_24m_main.bib24l01fhowoften,How often spent reading/being read to,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l01fmins,BiB_1000.bib1000_24m_main.bib24l01fmins,Minutes spent reading/being read to if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l01ghowlong,BiB_1000.bib1000_24m_main.bib24l01ghowlong,How long spent playing actively inside the house,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l01ghowoften,BiB_1000.bib1000_24m_main.bib24l01ghowoften,How often spent playing actively inside the house,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l01gmins,BiB_1000.bib1000_24m_main.bib24l01gmins,Minutes spent playing actively inside the house if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l01hhowlong,BiB_1000.bib1000_24m_main.bib24l01hhowlong,How long spent playing actively in the garden,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l01hhowoften,BiB_1000.bib1000_24m_main.bib24l01hhowoften,How often spent playing actively in the garden,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l01hmins,BiB_1000.bib1000_24m_main.bib24l01hmins,Minutes spent playing actively in the garden if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l01ihowlong,BiB_1000.bib1000_24m_main.bib24l01ihowlong,How long spent engaging in physical activity,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l01ihowoften,BiB_1000.bib1000_24m_main.bib24l01ihowoften,How often spent engaging in physical activity,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l01imins,BiB_1000.bib1000_24m_main.bib24l01imins,Minutes spent engaging in physical activity if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l02,BiB_1000.bib1000_24m_main.bib24l02,Does child attend any organised activities,decimal,,1|2|3|4,Yes|No|Don't know|Refused to answer
BiB_1000,bib1000_24m_main,bib24l02a,BiB_1000.bib1000_24m_main.bib24l02a,Description of activity (1),text,,,
BiB_1000,bib1000_24m_main,bib24l02amins,BiB_1000.bib1000_24m_main.bib24l02amins,Minutes per week attends activity (1),decimal,,,
BiB_1000,bib1000_24m_main,bib24l02b,BiB_1000.bib1000_24m_main.bib24l02b,Description of activity (2),text,,,
BiB_1000,bib1000_24m_main,bib24l02bmins,BiB_1000.bib1000_24m_main.bib24l02bmins,Minutes per week attends activity (2),decimal,,,
BiB_1000,bib1000_24m_main,bib24l02c,BiB_1000.bib1000_24m_main.bib24l02c,Description of activity (3),text,,,
BiB_1000,bib1000_24m_main,bib24l02cmins,BiB_1000.bib1000_24m_main.bib24l02cmins,Minutes per week attends activity (3),decimal,,,
BiB_1000,bib1000_24m_main,bib24l03ahowlong,BiB_1000.bib1000_24m_main.bib24l03ahowlong,How long spent playing with siblings/cousins,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l03ahowoften,BiB_1000.bib1000_24m_main.bib24l03ahowoften,How often spent playing with siblings/cousins,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l03amins,BiB_1000.bib1000_24m_main.bib24l03amins,Minutes spent playing with siblings/cousins if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l03bhowlong,BiB_1000.bib1000_24m_main.bib24l03bhowlong,How long spent playing with friends,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l03bhowoften,BiB_1000.bib1000_24m_main.bib24l03bhowoften,How often spent playing with friends,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l03bmins,BiB_1000.bib1000_24m_main.bib24l03bmins,Minutes spent playing with friends if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l03chowlong,BiB_1000.bib1000_24m_main.bib24l03chowlong,How long spent playing with mother,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l03chowoften,BiB_1000.bib1000_24m_main.bib24l03chowoften,How often spent playing with mother,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l03cmins,BiB_1000.bib1000_24m_main.bib24l03cmins,Minutes spent playing with mother if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l03dhowlong,BiB_1000.bib1000_24m_main.bib24l03dhowlong,How long spent playing with father/mother's partner,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l03dhowoften,BiB_1000.bib1000_24m_main.bib24l03dhowoften,How often spent playing with father/mother's partner,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l03dmins,BiB_1000.bib1000_24m_main.bib24l03dmins,Minutes spent playing with father/mother's partner if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l03ehowlong,BiB_1000.bib1000_24m_main.bib24l03ehowlong,How long spent playing with grandparent,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l03ehowoften,BiB_1000.bib1000_24m_main.bib24l03ehowoften,How often spent playing with grandparent,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l03emins,BiB_1000.bib1000_24m_main.bib24l03emins,Minutes spent playing with grandparent if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l03fhowlong,BiB_1000.bib1000_24m_main.bib24l03fhowlong,How long spent playing with other adult,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l03fhowoften,BiB_1000.bib1000_24m_main.bib24l03fhowoften,How often spent playing with other adult,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l03fmins,BiB_1000.bib1000_24m_main.bib24l03fmins,Minutes spent playing with other adult if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l03ghowlong,BiB_1000.bib1000_24m_main.bib24l03ghowlong,How long spent playing with carer,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l03ghowoften,BiB_1000.bib1000_24m_main.bib24l03ghowoften,How often spent playing with carer,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l03gmins,BiB_1000.bib1000_24m_main.bib24l03gmins,Minutes spent playing with carer if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l04ahowlong,BiB_1000.bib1000_24m_main.bib24l04ahowlong,How long spent in buggy/pushchair,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l04ahowoften,BiB_1000.bib1000_24m_main.bib24l04ahowoften,How often spent in buggy/pushchair,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l04amins,BiB_1000.bib1000_24m_main.bib24l04amins,Minutes spent in buggy/pushchair if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l04bhowlong,BiB_1000.bib1000_24m_main.bib24l04bhowlong,How long spent walking,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l04bhowoften,BiB_1000.bib1000_24m_main.bib24l04bhowoften,How often spent walking,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l04bmins,BiB_1000.bib1000_24m_main.bib24l04bmins,Minutes spent walking if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l04chowlong,BiB_1000.bib1000_24m_main.bib24l04chowlong,How long spent being carried,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l04chowoften,BiB_1000.bib1000_24m_main.bib24l04chowoften,How often spent being carried,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l04cmins,BiB_1000.bib1000_24m_main.bib24l04cmins,Minutes spent being carried if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l04dhowlong,BiB_1000.bib1000_24m_main.bib24l04dhowlong,How long spent in the car,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l04dhowoften,BiB_1000.bib1000_24m_main.bib24l04dhowoften,How often spent in the car,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l04dmins,BiB_1000.bib1000_24m_main.bib24l04dmins,Minutes spent in the car if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24l04ehowlong,BiB_1000.bib1000_24m_main.bib24l04ehowlong,How long spent on public transport,decimal,,1|2|3|4,Upto 15 mins/day|16-30 mins/day|31-60 mins/day|>1 hour/day
BiB_1000,bib1000_24m_main,bib24l04ehowoften,BiB_1000.bib1000_24m_main.bib24l04ehowoften,How often spent on public transport,decimal,,1|2|3|4|5|6|7|8,1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|<once per week
BiB_1000,bib1000_24m_main,bib24l04emins,BiB_1000.bib1000_24m_main.bib24l04emins,Minutes spent on public transport if >1 hour,decimal,,,
BiB_1000,bib1000_24m_main,bib24language,BiB_1000.bib1000_24m_main.bib24language,Language questionnaire administered in,decimal,,1|2|3|4,English|Mirpuri|Urdu|Other
BiB_1000,bib1000_24m_main,bib24m01,BiB_1000.bib1000_24m_main.bib24m01,Physically struggle to get child to eat,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m02,BiB_1000.bib1000_24m_main.bib24m02,Promise child something other than food if he eats,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m03,BiB_1000.bib1000_24m_main.bib24m03,Encourage child to eat by arranging food to make it more interesting,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m04,BiB_1000.bib1000_24m_main.bib24m04,Ask child questions about food during dinner,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m05,BiB_1000.bib1000_24m_main.bib24m05,Tell child to eat at least a little bit on their plate,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m06,BiB_1000.bib1000_24m_main.bib24m06,Reason with child to get him to eat,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m07,BiB_1000.bib1000_24m_main.bib24m07,Show your disapproval of child for not eating dinner,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m08,BiB_1000.bib1000_24m_main.bib24m08,Allow child to choose from food already prepared,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m09,BiB_1000.bib1000_24m_main.bib24m09,Compliment child for eating food,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m10,BiB_1000.bib1000_24m_main.bib24m10,Suggest child that he eats dinner,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m11,BiB_1000.bib1000_24m_main.bib24m11,Tell child to 'Hurry up and eat food',decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m12,BiB_1000.bib1000_24m_main.bib24m12,Warn child will take something other than food if he doesn't eat,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m13,BiB_1000.bib1000_24m_main.bib24m13,Tell child to eat something on the plate,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m14,BiB_1000.bib1000_24m_main.bib24m14,Warn child you will take food away if he doesn't eat,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m15,BiB_1000.bib1000_24m_main.bib24m15,Say something positive about the food child is eating,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m16,BiB_1000.bib1000_24m_main.bib24m16,Spoon-feed child to get him to eat,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m17,BiB_1000.bib1000_24m_main.bib24m17,Help child eat dinner,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m18,BiB_1000.bib1000_24m_main.bib24m18,Encourage child to eat by using food as a reward,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m19,BiB_1000.bib1000_24m_main.bib24m19,Beg child to eat dinner,decimal,,1|2|3|4|5|6,Never|Rarely|Sometimes|Most of the time|Always|Not applicable
BiB_1000,bib1000_24m_main,bib24m20,BiB_1000.bib1000_24m_main.bib24m20,Fruit,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m21,BiB_1000.bib1000_24m_main.bib24m21,Salad,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m22,BiB_1000.bib1000_24m_main.bib24m22,Vegetables,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m23,BiB_1000.bib1000_24m_main.bib24m23,"Boiled, mashed or jacket potatoes",decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m24,BiB_1000.bib1000_24m_main.bib24m24,Fried or roasted potatoes,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m25,BiB_1000.bib1000_24m_main.bib24m25,Oven-cooked chips,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m26,BiB_1000.bib1000_24m_main.bib24m26,Fried chips,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m27,BiB_1000.bib1000_24m_main.bib24m27,Fried rice/biryani,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m28,BiB_1000.bib1000_24m_main.bib24m28,Chapattis etc with butter,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m29,BiB_1000.bib1000_24m_main.bib24m29,Boiled rice,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m30,BiB_1000.bib1000_24m_main.bib24m30,Chapattis etc without butter,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m31,BiB_1000.bib1000_24m_main.bib24m31,Biscuits,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m32,BiB_1000.bib1000_24m_main.bib24m32,Cakes/pastries,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m33,BiB_1000.bib1000_24m_main.bib24m33,Crisps/other savoury snacks,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m34,BiB_1000.bib1000_24m_main.bib24m34,Chevda/Bombay mix etc,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m35,BiB_1000.bib1000_24m_main.bib24m35,Indian sweets,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m36,BiB_1000.bib1000_24m_main.bib24m36,Samosas/pakoras/spring rolls,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m37,BiB_1000.bib1000_24m_main.bib24m37,Sausage rolls/pork pies/pasties,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
BiB_1000,bib1000_24m_main,bib24m38,BiB_1000.bib1000_24m_main.bib24m38,Other snacks,decimal,,1|2|3|4|5|6|7|8,Rarely or never|<1 per week|Once per week|2-3 times per week|4-6 times per week|1-2 times per day|3-4 times per day|5+ times per day
